Year	Month	Day	Hour	Min	Sec	s1	s2	s3	s4
2008	9	12	0	0	0	13.6	12.8	10.3	15.4
2008	9	13	0	0	0	16.5	16.1	8.3	13.9
2008	9	14	0	0	0	12.9	10.8	8.1	12.4
2008	9	15	0	0	0	15.3	12.2	9.7	10.7
2008	9	16	0	0	0	15.7	14.1	10.9	10.7
2008	9	17	0	0	0	16.1	14.9	11.3	10.8
2008	9	18	0	0	0	15.7	14.7	13.7	10.8
2008	9	19	0	0	0	17.4	15.7	13.7	6.8
2008	9	20	0	0	0	17.1	17.1	13.8	6.5
2008	9	21	0	0	0	13.3	14.7	9.4	5.2
2008	9	22	0	0	0	11.3	11.4	5.5	3.1
2008	9	23	0	0	0	4.6	8	3.2	2.8
2008	9	24	0	0	0	9.1	7.9	2	1.4
2008	9	25	0	0	0	11.7	11.8	5	1.8
2008	9	26	0	0	0	13.6	11.2	5.5	3.2
2008	9	27	0	0	0	12.2	10.7	4.7	2.6
2008	9	28	0	0	0	11.6	10.1	5.6	6.3
2008	9	29	0	0	0	12.3	11.1	7.1	4.7
2008	9	30	0	0	0	12.9	11.7	9.6	3.8
2008	10	1	0	0	0	14.9	12.8	10.9	3.4
2008	10	2	0	0	0	15.9	13.8	12	3.9
2008	10	3	0	0	0	16.2	14.3	11.3	4.3
2008	10	4	0	0	0	12.2	12	8.1	3.8
2008	10	5	0	0	0	10.9	11.6	5.7	6.7
2008	10	6	0	0	0	9.9	8.6	1.9	8.7
2008	10	7	0	0	0	9.9	11.4	3.5	4.9
2008	10	8	0	0	0	8.5	7.3	0.5	6.9
2008	10	9	0	0	0	1.9	2.8	-2	14.9
2008	10	10	0	0	0	3.1	6.3	-2.5	12.5
2008	10	11	0	0	0	5.8	3	-4	3.2
2008	10	12	0	0	0	2.6	1.3	-2	1
2008	10	13	0	0	0	3.3	4.6	1.1	1.5
2008	10	14	0	0	0	9.4	10.9	2.7	5.6
2008	10	15	0	0	0	5.4	3.1	-1.2	9.3
2008	10	16	0	0	0	6	3.5	0	11.4
2008	10	17	0	0	0	8.6	10.4	3.1	10.3
2008	10	18	0	0	0	9.7	12.3	8.2	11.1
2008	10	19	0	0	0	9.6	8.2	2.4	11.6
2008	10	20	0	0	0	6.3	4.7	2	11.5
2008	10	21	0	0	0	6.1	7.2	0.6	11
2008	10	22	0	0	0	0.8	2.4	-1.7	7.7
2008	10	23	0	0	0	1.8	0.8	0.2	6.7
2008	10	24	0	0	0	3.3	1.3	-1.1	5.2
2008	10	25	0	0	0	10.3	9.4	0.2	3.7
2008	10	26	0	0	0	5.9	2.9	-3.3	3.6
2008	10	27	0	0	0	2.9	1.2	-1.5	3.1
2008	10	28	0	0	0	4.2	2.2	0.8	3.7
2008	10	29	0	0	0	5.4	2.8	1.8	5.4
2008	10	30	0	0	0	5.4	3.7	2.5	5.9
2008	10	31	0	0	0	4.9	5.5	3.7	3.4
2008	11	1	0	0	0	4.5	6.7	5.4	0.6
2008	11	2	0	0	0	7.3	9.6	4.3	0.1
2008	11	3	0	0	0	6.4	8.6	2.8	2.2
2008	11	4	0	0	0	4.3	3.1	-1.3	7.8
2008	11	5	0	0	0	3.7	3.9	-1	13.1
2008	11	6	0	0	0	-0.9	0.3	-3.5	10.6
2008	11	7	0	0	0	2.4	4	-1.1	7.3
2008	11	8	0	0	0	6.3	6.7	0.4	6.8
2008	11	9	0	0	0	7.1	7.7	2.3	10.5
2008	11	10	0	0	0	7.2	8	1.8	5.7
2008	11	11	0	0	0	4.7	6.9	0.6	4.1
2008	11	12	0	0	0	7.9	7.3	1.5	2.4
2008	11	13	0	0	0	8.1	8.5	1.2	5
2008	11	14	0	0	0	0.8	0.8	-4.6	7.8
2008	11	15	0	0	0	3.7	4.5	-3.6	10.3
2008	11	16	0	0	0	3.3	4.7	-0.3	13.4
2008	11	17	0	0	0	4.1	4.3	0	9.6
2008	11	18	0	0	0	2.5	3.3	0.6	7.2
2008	11	19	0	0	0	3.5	8.3	-1.1	4
2008	11	20	0	0	0	4.7	3.1	-4.9	5.3
2008	11	21	0	0	0	4.7	4.2	-2.1	8.7
2008	11	22	0	0	0	-1.2	1	-2.7	11.1
2008	11	23	0	0	0	1.4	-1.3	-2.5	12.8
2008	11	24	0	0	0	-2.6	-3.3	-3.3	12.6
2008	11	25	0	0	0	-3.1	-3.6	-3.7	17.4
2008	11	26	0	0	0	-0.3	0.9	-2.4	14.4
2008	11	27	0	0	0	-2.6	-1.8	-4.9	5.1
2008	11	28	0	0	0	0.2	-3.2	-5.6	3.7
2008	11	29	0	0	0	3.4	2.4	-3.5	3.7
2008	11	30	0	0	0	4	3.9	-2.1	5.7
2008	12	1	0	0	0	2.4	4.4	0.1	12.9
2008	12	2	0	0	0	3.1	4.1	-2.4	13.6
2008	12	3	0	0	0	-1.2	-2.8	-6.8	10.9
2008	12	4	0	0	0	-2.6	-5	-10.7	8.8
2008	12	5	0	0	0	-4.7	-4.7	-9.9	12.6
2008	12	6	0	0	0	0.8	-0.3	-5.1	11.8
2008	12	7	0	0	0	3.7	2.3	-2.8	8.8
2008	12	8	0	0	0	0.9	1.2	-3.5	8.4
2008	12	9	0	0	0	1.1	0.1	-4.7	10.2
2008	12	10	0	0	0	2.6	2.2	-2.6	15.4
2008	12	11	0	0	0	1.2	-0.8	-4.3	16.3
2008	12	12	0	0	0	-4.3	-5.2	-8.2	11.1
2008	12	13	0	0	0	-6.2	-4.7	-15.6	11
2008	12	14	0	0	0	-19.3	-18.9	-28.6	10.8
2008	12	15	0	0	0	-18.9	-17.1	-27.2	9.8
2008	12	16	0	0	0	-21.6	-20.5	-24.5	8.9
2008	12	17	0	0	0	-19.4	-15.4	-19.6	14.8
2008	12	18	0	0	0	-9.9	-10.4	-19.8	17.4
2008	12	19	0	0	0	-7.8	-14.4	-23.5	15.9
2008	12	20	0	0	0	-14.2	-17.9	-27.5	10.3
2008	12	21	0	0	0	-15.9	-20.3	-24.4	8.4
2008	12	22	0	0	0	-10.8	-14.7	-15.8	7.7
2008	12	23	0	0	0	-9.8	-14.4	-22.4	9.9
2008	12	24	0	0	0	-10.5	-10.1	-16.7	6.9
2008	12	25	0	0	0	-4.6	-3.6	-9	5.4
2008	12	26	0	0	0	-7.1	-5.6	-18.2	6.4
2008	12	27	0	0	0	-6.8	-4.9	-12.2	7
2008	12	28	0	0	0	0.3	1.1	-2.6	8.2
2008	12	29	0	0	0	0.2	-2.1	-9.3	7.7
2008	12	30	0	0	0	-2.7	-3.4	-8.7	8.3
2008	12	31	0	0	0	-3.6	-6.1	-9	11.1
